,text,label
3875,@USER @USER @USER @USER @USER @USER @USER @USER Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,neutral
3876,"@USER @USER @USER At de radikale er med , det siger det hele .
Så er man klar over, at det absolut ikke gavner de mest nedslidte.
Ikke engang en tilbagegang på 21 mandater , kan få jer til at levere et ordentligt stykke arbejde.
Men det får i snart 4 år at tænke over i !.",negative
3877,"""SK måske på vej til Folketinget."" 
Jeg er vred, ked af det og utrolig skuffet. 
Lige præcis som jeg havde det da Fogh gik i seng med DF. [LINK]",negative
3878,"Danmark er låst fast på katastrofekurs”Et indvandrerkritisk medie som 24NYT bør anerkende de politiske resultater, som DF hidtil har opnået”, skriver Martin Henriksen (DF) i sin klumme. ”Det skuffer mig at læse i 24NYT, at det lave asyltal er blår i øjnene på danskerne. Et ind... [LINK]",negative
3879,"P1 @USER bør mute Claus Hjort Vader, når han taler ind over spørgsmål. 

Vader kom op i det røde felt, selvom @USER var båndet og ikke kunne respondere. 

Viste med al tydelighed at Vader med sin militære overvågning af civile organisationer er på gyngende grund.",negative
3880,"Stille Paludan demonstration i København torsdag aften. 
Færre end 10 personer mødte op for at lytte eller moddemonstrere. 
#paludan #rasmuspaludan #stramkurs #politidk #nyheder [LINK]",neutral
3881,"Tidligere på året nominerede Trump to ""af sine egne"" til at skulle bestemme over pengepolitikken i USA. Økonomisk forskning viser, at en centralbank helst skal være uafhængig af kortsigtede politiske interesser. Derfor er det positivt, begge kandidater nu har trukket sig #dkøko [LINK]",positive
3882,"Du har 3 sekunder til at kravle i fosterstiling og håbe på, at de voksne løser problemet... og 1 sekund til at indse, at du er en af voksne og tage ansvar #GrøntValg [LINK]",positive
3883,"S vil ikke fortælle hvem, hvor mange eller hvordan deres forslag finansieres. Vi fortæller hvem, hvor mange og hvordan finansieres. Og så beskylder de os for være ukonkrete?😂 Undskyld men det jo helt på månen. S frygter konkret aftale, når de selv kun sælger drømme #dkpol",negative
3884,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → [LINK] #angst #stress #denmark [LINK],neutral
3885,"Amsterdam forbyder biler med forbrændingsmotor i 2030 og bliver en stor nul-emissions zone! Hvornår får København lov? #dktrp #dkpol #dkgreen #Renluftnu
[LINK]",positive
3886,"@USER @USER @USER @USER @USER Det gør ikke noget i føler den, det er ikke mig der starter ud med at trolle, høre det ikke hjemme i en debat - så skulle i jo nok ikke bruge den slags midler. 😂",negative
3887,"Til en debat anklagede @USER mig for at være ""humanist"" som om det var en skældsord. Hvortil jeg svarede: ""ja, selvfølgelig, hvad er alternativet?"". Status på #dkpol i dag: der er dem, som kæmper for bedre vilkår for mennesker, natur og klimaet og dem, som IKKE gør det. [LINK]",negative
3888,"Foreningen Far har bedt #civilstyrelsen direktør undersøge, hvorfor Foreningen Far ikke anerkendes som retshjælpsinstitution, mens Danner, Mødrehjælpen og Dansk Kvindesamfund gør. Det er lige lovlig absurd! #dkpol #dkmedier #dkpolitik @USER #Danmark [LINK]",negative
3889,"Ledigheden er nu steget to måneder i træk. Det er for tidligt at sige, om global vækstnedgang nu kommer til DK arbejdsmarked. Der er heldigvis svage tegn på bedring i de globale konjunkturer. #dkøko #dkbiz #dkpol [LINK]",positive
3890,"@USER @USER @USER Vi kan sagtens være enige om, at ateister kan være religiøse i deres adfærd - ikke mindst danske og amerikanske ateister er aldeles ulidelige. Men det ændrer ikke på min modstand mod troende, der forsøger at give deres holdninger legitimitet gennem religion.",negative
3891,"Jeg skal love for, at Christiansborg sejler rundt i ren populisme, vælgerfedt og fjolleri. Ramskov er dog allerede skredet til Producentforeningen og redningsplanen for Radio24syv er det standpunkt man fik, da man skred fra det, man troede man havde. [LINK]",negative
3892,"@USER Jeg kommer fra Bosnien, hvor det gik galt ‘på et splitsekund’! 

En dag kom en frisk gut og noterede alles etnicitet, som ikke blot gjorde de voksne opmærksomme på ‘anderledeshed’, men fyldte meget hos os børn, hvor sætning dominerede legen: hvad er du? #SIGFRA",negative
3893,@USER @USER Islamisme og islamistiske ekstremister er nazisme. En enkelt google søgning og lidt læsestof vil se mange ligheder mellem ekstremist islamisme og nazismen. Rigtig skræmmende. Endnu mere skræmmende at ingen ved det eller tør se det i øjnene og bare bukker under.,negative
3894,Lyt med på vores podcast #AOFoplyser hvor vi præsenterer alle spidskandidater til #ep2019dk ITunes: [LINK] SoundCloud: [LINK] #dkpol [LINK],neutral
3895,"""Jeg har svært ved at se andet, end at hvis tilliden til [Venstre, LA og DF] skal genskabes, så skal der skiftes ud på øverste hylde""

Kommentar af Morten Grothe-Kræmmergaard (gratis): [LINK] #dkpol [LINK]",negative
3896,"Om en uge er det tid til Danmarks første folkemøde om mad, måltider og fødevarer. Håber mange vil være med til smage og grine sammen. Alle er velkomne. Jeg glæder mig😀 [LINK]",positive
3897,"@USER Enig i det fuldkommen horrible i forløbet, men.... Der er bunkevis af playlists til klassisk musik på YouSee Musik og Spotify - mens dansk samfundsoplysning og kritisk lyd-journalistik ala det 24syv skabte præcedens for, kan man næsten ikke få for meget af.",positive
3898,"Jewg er glad for at vi har valgt 10.klasse.
Selv om jeg godt kan læse reglerne og dermed kunne have fået min ikke-uddannelsesparate på STX/HYX [LINK]",positive
3899,"Denne seje kvinde var i dag i @USER og tale om visioner for sit talenfulde, vigtige device. Du kan høre hende tale i min #podcast senere på året hv er investorer og mulighed for at afprøve? #sundpol #healthtec #investor @USER @USER #prediagnose #visions [LINK]",positive
3900,"@USER @USER @USER @USER Det er en spændende debat hvornår troværdighed og tillid er 'høj nok'. Men det er et faktum, og for perspektivets skyld væsentligt at huske, at tilliden til medierne i Danmark er høj sammenlignet med andre lande (Reuters Institute Digital News Report) #dkmedier",neutral
3901,"@USER @USER Peter det bliver det også. Vi har stoppet bustilmeldingen lige Pt. Der er flere faktorer ind over nu, som gør at vi højest sandsynligt nulstiller listen og laver helt om. Mere info kommer senere, når det er på plads #VejleB #ForzaVejle",neutral
3902,"Naturvidenskabens ABC! 😀 er fyldt med spændende videnskabelige fortællinger, men vi har brug for jeres input. Tøv ikke med at sende dem til 👉 ATTKVF@USER.dk. #eudk [LINK]",positive
3903,"@USER så dukker Frank Dahlgaard op og spiller smart og nedladende over for vælgerne at vælgerne er snot dumme og politikerne er så kloge. Vi vil have alt uden at betale noget, en gang vrøvl. Milliarder forsvinder pga uduelige politikere der ik aner hvad de laver,amatør er de",negative
3904,"Bekymrende hver gang vores ytringsfrihed begrænset med forskellige begrundelser. Ytringsfriheden er kernen i vores demokrati og det er langt bedre at tage debatten, end at tvinge den under jorden hvor vi ikke længere kan argumentere mod de forskellige holdninger. #dkpol",negative
3905,"@USER @USER Paludan er lakmusprøven, hvor vi kan filletere helt ind til øvrige politikeres grundholdninger. “Demokratiforkæmperen” Naser Kader er allerede faldet i, plus store dele af det våde krudt i @USER 
#dkpol",negative
3906,"“Vi er et yndigt land med for langsom omstilling. Spænder ben for hinanden og har soloindstilling. Vi skal til klimakamp for Danmark og vi er med alle mand! Lad den grønne bølge gå, hele Danmark op at stå!” Yeah 💚#GrøntValg #fv19 #dkgreen [LINK]",positive
3907,"@USER Finanstilsynet er efter kreditforeninger og banker med nedsættelse af ejd værdier til langt under dagspris, så låneudmåling bliver hårdt presset.
Fremdrift bliver ødelagt.
@USER #dkpol",negative
3908,"@USER @USER @USER @USER @USER Sparerunderne kunne klares ved at bekæmpe den minimalt effektive registrering og administrative byrde både læger og sygeplejersker er pålagt gennem de sidste 20 års Lean/NPM spin off...
Måske man bare skulle starte forfra og designe det sundhedsvæsen man vil have på ny...?",negative
3909,"@USER DEN påpegede jeg da. Men ikke ud fra tallene, jeg nøjedes med at påpege det totalt misvisende i ""ret til at blive visiteret"" frem for ""ret""
Specielt når de faktisk endnu ikke er blevet enige om hverken HVEM der skal foretage visiteringen eller har skrevet lovteksten...Småting...",negative
3910,@USER Tror vi er mange der anerkender FCKs suveræne mesterskab. Forstår ikke pointen omkring en stenrig onkel? Som mange af de andre danske klubber har selskabet bag FCK spurgt deres aktionære om hjælp en del gange siden 90'erne - men det var nok udenfor familien,neutral
3911,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf [LINK],negative
3912,"Haderslev: Vi har i et stykke tid ledt efter en tyveknægt i området v/ Lindedal - han var brudt i en bil i området. Tyveknægten beskrives som: ca. 30 år, ca. 180 cm, iført grå trøje og blå jeans. Hvis Du har set noget i området hører vi gerne fra Dig på 114. Vagtchefen #politidk",neutral
3913,"Mest læste seneste uge #1: Stine Bosse: Med ’paradigmeskiftet’ skulle fokus flyttes fra inklusion til hjemsendelse. Nu ser vi fortsættelsen

Gratis at læse: [LINK] #dkpol [LINK]",neutral
3914,"At skulle vælge mellem Lars Løkke og Mette Frederiksen svarer til at skulle vælge mellem en far og en mor, det er enige 90 procent af tiden. #dkpol",negative
3915,"At bekæmpe ulighed er noget af det nemmeste overhoved.
Tag fra de rige, giv til de fattige.
Spørgsmålet er bare.
Hvem skal gøre det rent politisk ??
-Dem der gerne vil; kan ikke få lov,
-Dem der kan, vil overhovedet ikke være med.
Løsningen er kompliceret.
Start i stemmeboxen. [LINK]",negative
3916,"@USER @USER @USER @USER @USER Det ville være nødvendigt at vide, da vi måske så godt allesammen på holdet kunne overveje bare at låne, da det er ret besværligt og transportere 3 computere med fra jylland + en fra roskilde :P",neutral
3917,"Kommunen udleverede personnumre til uvedkommende i verserende børnesag. Det giver nu alvorlig kritik.

Denne artikel er låst. Via artiklen har du mulighed for at købe dagsadgang for kr. 13,- eller prøve gratis digitalt abonnement i 30 dage. [LINK]",negative
3918,"@USER @USER @USER @USER Synes ikke jeg er særlig farvet her. Har intet problem med at skære Brøndby over heller, som jeg har gjort mange gange på en objektiv måde herinde, hvis du læser igennem. Men vi kan jo have forskellige (tydeligvis) holdninger, og det skal der også være plads til :-)",neutral
3919,"@USER @USER Arsenal kommer I CL, hvis de vinder. Arsenal kommer i EL, hvis Chelsea vinder. Forudsat Arsenal bliver femmer i #pldk",neutral
3920,"@USER @USER @USER @USER @USER @USER Ligesom din tolkning er bekvæm..
Det er hårdt at skulle se i øjnene, at dem vi troede skulle passe på os, gør det modsatte. Det er børnelærdom at poliet beskytter os, derfor svært at tro når de ikke gør.",negative
3921,At der skal være plads til udemokratiske religiøse nazister foran landets parlament siger alt om den seneste generation af landsforræderiske politikere #dkpol #TagDanmarkTilbage #islam,negative
3922,Hvor er det dog noget vrøvl! Højere cigaretafgifter gavner de lavtlønnede mest da de i højere grad må stoppe med at ryge og dermed scorer den største helbredsgevinst. #sundpol #dkpol,negative
3923,@USER @USER Det her er jo et eklatant eksempel på magtmisbrug for egen vindings skyld... @USER bibringer i den grad de elementer der kvæler og undertrykker et ellers smukt og hårdt oparbejdet demokrati #dkpol #FinderISelvUd,negative
3924,"Seneste nyt fra Danmark og Verden #nyheder: Ægtepar erklærede deres kærlighed under skræmmende evakuering Situationen på det norske, nødstedte krydstogtskib ""Viking Sky"" var ""meget skræmmende"".
Det fortæller et amerikanske ægtepar, der er blandt de 262 e… [LINK]",neutral
3925,Tv 2 sender i den om Rudolf også. 🤣. Når Franskmænd har fået en ide. Stopper den ikke lige med det sammen. Franske biler køre jo stadig. [LINK],positive
3926,"""Nu er det op til May-regeringen selv at vælge enten den ansvarlige kurs, som EU har skitseret – eller at fortsætte kursen mod Hard Brexit""

Professor Derek Beach: May insisterer på at føre Storbritannien mod afgrunden (abon): [LINK] #dkpol #eudk [LINK]",negative
3927,"Nå, Anders Samuelsen, vil du følge Trumps linje her? Golan-højderne er syrisk territorium besat af Israel. #dkpol #israel #syria #GolanHeights [LINK]",neutral
3928,"Beskrivelsn af sagsbehandling og dom viser at hele det pakistanske miljø. Taxaer og kiosker søgte efter den unge pige, inden hun blev dræbt. Hun og manden prøvede at få hjælp af myndighederne, men de forstod ikke alvoren. Hun havde ikke en chance #dkpol",negative
3929,"Såvel Eurowind som European Energy sælger ud af de Vestas-parker, der blev taget i drift kort før udløbet af den gamle støtteordning. Det danske marked er fortsat attrativt, fastslår den ene køber.
#dkbiz #dkgreen #dkenergi
[LINK]",positive
3930,"Regeringen og Dansk Folkepart har netop præsenteret en aftale om det specialiserede socialområde. Læs mere her: [LINK] 
#dkpol #sundpol #dkmin",neutral
3931,"Ift @USER:
Skal man ikke oplyse CVR nummer på den virksomhed, der giver penge?
Og hvorfor kan man ikke bare finde en ejer til den/de 5 virksomheder?

Det virker ret simpelt. #britterren #aldrigtestetpostiv #dkpol",negative
3932,"Det overrasker forhåbentlig ingen af @USER og @USER må ty til falske nyheder når de skal sælge deres tossede og politik. Alle der lever i virkeligheden er efterhånden klar over at EU er ubetinget godt for Danmark #dkpol

[LINK]",negative
