,Unnamed: 0,language,score,text,label,tweet_len,original_tweet,new_topic,probabilities
2853,2962,da,0.999994006997354,hvis du vil forsvare demokratiet kan det kun foregå med dialog information og ægte diskussion muslimer koster mia om året som vi mangler til de ældre børn og uddannelse løsningen er oplagt send dem hjem dkpol,negative,38,"Hvis du vil forsvare demokratiet kan det kun foregå med dialog, information og ægte diskussion.
Muslimer koster 30 Mia om året, som vi mangler til de ældre, børn og uddannelse.
Løsningen er oplagt, send dem hjem.
#dkpol 
@USER",-1,0.17194566035713657
2854,2963,da,0.7425462364705377,folket ska ha lov at stemme igen kæmpe beslutning dkpol,positive,13,RT @USER: Folket ska ha lov at stemme igen. Kæmpe beslutning #dkpol ⁦@USER⁩,1,1.0
2855,2964,da,0.999995548178588,havde det på samme måde og det er ikke en kritik af hverken håndbold eller præstationen for nogle af os er klubfodbolden bare større meget større og det her er fra mig til dig,positive,36,"Havde det på samme måde - og det er IKKE en kritik af hverken håndbold eller præstationen. For nogle af os er klubfodbolden bare større. Meget større. Og det her er fra mig til dig, @USER:",3,1.0
2856,2965,da,0.9999958843330649,værsgo årets første troldspejlet drtv,neutral,6,Værsgo'. Årets første Troldspejlet | DRTV,0,1.0
2857,2966,da,0.9999976362506522,der er velfærd i udenlandske kolleger rigtig meget af det,positive,10,Der er velfærd i udenlandske kolleger. Rigtig meget af det!,-1,0.17693301571216966
2858,2967,da,0.9999937374082668,jeg tror bestemt også du har ret i det behov eksisterer men jeg ser det lidt ligesom et ønske om irmas sortiment men til netto priser det vil mange inkl mig selv gerne have men det bliver svært at finde en der kan tilfredsstille det behov på en rentabel måde,neutral,49,"Jeg tror bestemt også du har ret i det behov eksisterer. Men jeg ser det lidt ligesom et ønske om Irmas sortiment men til Netto-priser. 
Det vil mange (inkl. mig selv) gerne have, men det bliver svært at finde en der kan tilfredsstille det behov på en rentabel måde",-1,0.18396367900799457
2859,2968,da,0.999995334905476,en inspirerende og levende debat om klima hos med ambitiøse klimamål og gode stabile rammevilkår vil dkbiz kaste sig over grønne investeringer i eu og dk energipåtoppen dkpol dkgreen,positive,30,"En inspirerende og levende debat om klima hos @USER
Med ambitiøse klimamål og gode stabile rammevilkår vil #dkbiz kaste sig over grønne investeringer i EU og DK #EnergipåToppen #dkpol #dkgreen",10,1.0
2860,2969,da,0.9999945484798776,det var da et interessant nyfortolket demokrati begreb du har det bliver du nok nødt til at uddybe lidt nærmere hvis vi dødelige skal kunne forstå dine abstrakte tanker om at det er udemokratisk at demonstrere men demokrati at ville knuse modstand med overdreven magt,negative,44,"Det var da et interessant nyfortolket demokrati-begreb, du har.

Det bliver du nok nødt til at uddybe lidt nærmere, hvis vi dødelige skal kunne forstå dine abstrakte tanker om, at det er udemokratisk at demonstrere, men demokrati at ville knuse modstand med overdreven magt.",1,1.0
2861,2971,da,0.9999956487295456,hvad er værdien af danske studerendes færden i verden glæder mig til debatten netop nu i fællessalen med ordførerne fra de fleste partier hvad har de på hjerte udpol phabsalon,positive,31,"Hvad er værdien af danske studerendes færden i verden? Glæder mig til debatten netop nu i Fællessalen med ordførerne fra de fleste partier - hvad har de på hjerte?
#udpol #PHAbsalon",4,0.34995683553898327
2862,2972,da,0.999996579820846,en hel del mennesker har nydt godt af nogle meget dyre clicks,negative,12,En hel del mennesker har nydt godt af nogle meget dyre clicks...,2,0.3517546709858607
2863,2973,da,0.9999935119888116,togene er erstattet af togbusser mellem rødby f og nykøbing f fra ca kl vi har bestilt togbusser til at køre mellem de to stationer det skyldes en fejl på sporet du kan med fordel slå op i rejseplanen inden du tager afsted,neutral,46,"Togene er erstattet af Togbusser mellem Rødby F og Nykøbing F - fra ca. kl. 13.15. Vi har bestilt Togbusser til at køre mellem de to stationer. Det skyldes en fejl på sporet.
Du kan med fordel slå op i Rejseplanen , inden du tager afsted.",-1,0.17119114689749376
2864,2974,da,0.9999949135074448,rookie mistake det er der jo ingen storkreds der hedder,negative,11,Rookie mistake! Det er der jo ingen storkreds der hedder! ;),0,0.8996416092522399
2865,2975,da,0.9999950295746708,det kræver idealister og de er der ikke det kommer altid til at handle om dem selv deres egne fantastiske pensionsordninger og øvrig frøns flere vinkler men ikke fra rød side tak v har jeg engang stemt på uha de har tabt mig nu sætter jeg lid til nb og df som må gå sammen,negative,55,"Det kræver idealister, og de er der ikke. Det kommer altid til at handle om dem selv, deres egne fantastiske pensionsordninger og øvrig frøns. Flere vinkler, men ikke fra rød side tak. V har jeg engang stemt på. Uha de har tabt mig. Nu sætter jeg lid til NB og DF som må gå sammen",1,0.6493198328601202
2866,2976,da,0.9999942249074096,lige nu er populær på dkpol,neutral,6,Lige nu er populær på #dkpol,2,0.20096113284715164
2867,2977,da,0.8280886620789074,men heldigvis så er dette frivillig not,negative,7,"Men heldigvis så er dette frivillig?

NOT?",0,0.3221274038007044
2868,2978,da,0.9999924759319224,men uagtet hvad så er selvtægt ulovligt hvis paludan overtræder loven er det politets opgave at sigte ham så kan det være ligemeget hvad han laver ord er ord fysisk vold er noget andet,negative,34,"Men uagtet hvad, så er selvtægt ulovligt. Hvis Paludan overtræder loven, er det Politets opgave at sigte ham. Så kan det være ligemeget hvad han laver. Ord er ord, fysisk vold er noget andet.",6,0.5203932236806103
2869,2979,da,0.9999953059493792,fodbold skal da høres i radioen stærkt gået og og co drlife dkmedier,positive,14,Fodbold skal da høres i radioen 😊 stærkt gået og og co. #drlife #dkmedier,3,0.8426668253733495
2870,2980,da,0.9999947997664388,det er er aflagt plastikskib fra fårup sommerland,neutral,8,Det er er aflagt plastikskib fra Fårup Sommerland,0,1.0
2871,2981,da,0.9999952162041934,svenske tilstande i dk men når staten ejer og finansiere medierne og de er pro islam er det nemt at udøve censur mod dem der har en anden mening men de sociale medierne har større indflydelse end dr og tv så skråt op med dem,negative,45,Svenske tilstande i DK. Men når staten ejer og finansiere medierne og de er pro islam er det nemt at udøve censur mod dem der har en anden mening Men de sociale medierne har større indflydelse end DR og TV2 så skråt op med dem👎,6,1.0
2872,2982,da,0.9999951093167,heller ikke i dag har vi fået oplyst hvordan v k la df og rv vil kunne give det dobbelt i ydelse i dobbelttid til af udgiften aldrig har vi set så ukonkrete forhandlinger som kun har til formål at snyde vælgerne dkpol dkmedier,negative,45,"Heller ikke i dag har vi fået oplyst, hvordan V, K, LA, DF og RV vil kunne give det dobbelt i ydelse i dobbelttid til 1/3 af udgiften. Aldrig har vi set så ukonkrete forhandlinger som kun har til formål at snyde vælgerne. #dkpol #dkmedier",1,0.3854364598957778
2873,2983,da,0.99999600988299,lange udsigter til en dom hovedmistænkte i dobbeltdrab har været i retten,neutral,12,Lange udsigter til en dom: Hovedmistænkte i dobbeltdrab har været i retten,2,1.0
2874,2984,da,0.9989269349225498,på store transportdag skal vi også have fixet havneloven det er der behov for dkpol,neutral,16,På store transportdag skal vi også have fixet havneloven - det er der behov for #dkpol,2,0.26046979949514226
2875,2985,da,0.9999930553586936,der er mange gode temaer at skrive om men kun en planet,positive,12,Der er mange gode temaer at skrive om men kun en planet,0,0.29381591784096917
2876,2986,da,0.9999952312125606,denne seje kvinde var i dag i og tale om visioner for sit talenfulde vigtige device du kan høre hende tale i min podcast senere på året hv er investorer og mulighed for at afprøve sundpol healthtec investor prediagnose visions,positive,40,"Denne seje kvinde var i dag i og tale om visioner for sit talenfulde, vigtige device. Du kan høre hende tale i min #podcast senere på året hv er investorer og mulighed for at afprøve? #sundpol #healthtec #investor #prediagnose #visions",-1,0.10525687502808906
2877,2987,da,0.9999948792165524,runde i forhold til de andre andre klubber i mesterskabsspillet sldk fcklive point til point til point til point til point til,neutral,29,"(2. Runde) i forhold til de andre 5 andre klubber i mesterskabsspillet… #sldk #fcklive 

+4 point til 
+5 point til 
+4 point til 
+5 point til 
+4 point til",3,0.5322414739360751
2878,2988,da,0.9999935334800072,ja argentineren keder sig vel han lever for midtugerne,neutral,10,"Ja, argentineren keder sig vel... han lever for midtugerne 😄",-1,0.23063595103763418
2879,2989,da,0.9999947894037716,i lyset af den senere tids episoder med som formand er det værd at se det her klip fra januar måske det meste tendentiøse af alle hendes indgreb hvor hun stopper fordi han spørger en df er til partistøtte dkpol,neutral,40,"I lyset af den senere tids episoder med som formand, er det værd at se det her klip fra januar. Måske det meste tendentiøse af alle hendes indgreb, hvor hun stopper @USER, fordi han spørger en DF'er til partistøtte. #dkpol",-1,0.2377142334808252
2880,2990,da,0.9999952258288718,information ønsker berufsverbot mod islamkritikere kan advokat rasmus paludan forsvare udlændinge og samtidig være med i for frihed dkpol,negative,20,Information ønsker berufsverbot mod islamkritikere: - Kan advokat Rasmus Paludan forsvare udlændinge og samtidig være med i For Frihed? #dkpol,6,0.9515948319237875
2881,2991,da,0.9999960107822032,overvældende i flertal for at frikende finanstilsynet for lovbrud,neutral,9,Overvældende i flertal for at frikende Finanstilsynet for lovbrud.,2,0.21345758675791615
2882,2992,da,0.9999968659256916,jeg skal love for at christiansborg sejler rundt i ren populisme vælgerfedt og fjolleri ramskov er dog allerede skredet til producentforeningen og redningsplanen for radio syv er det standpunkt man fik da man skred fra det man troede man havde,negative,39,"Jeg skal love for, at Christiansborg sejler rundt i ren populisme, vælgerfedt og fjolleri. Ramskov er dog allerede skredet til Producentforeningen og redningsplanen for Radio24syv er det standpunkt man fik, da man skred fra det, man troede man havde.",1,0.2884995079844177
2883,2993,da,0.9999940403908908,de manglende svar fra og siger vel bare at de ingen klimaplan har som rent faktisk kan bruges til noget kun ideologier ingen holdbare løsninger dkpol dkgreen,negative,29,"De manglende svar fra og siger vel bare at de ingen klimaplan har som rent faktisk kan bruges til noget , kun ideologier ingen holdbare løsninger . #dkpol #dkgreen",10,1.0
2884,2994,da,0.9999943714461628,aarestrup og suzanne brøgger,neutral,4,Aarestrup. Og Suzanne Brøgger.,0,1.0
2885,2995,da,0.9999944225468158,enig vigtigst er at lle lægger afstand nu også det er og var mit ærinde mistede selv meget på nazi kontoen og vigtigt at vi ved at den også levede her flere steder desværre et uhyggeligt menneske fænomen,negative,40,"Enig - vigtigst er, at álle lægger afstand nu. Også - det er og var mit ærinde. Mistede selv meget på nazi kontoen. Og vigtigt, at vi ved, at den også levede her. Flere steder. Desværre et uhyggeligt menneske fænomen.",-1,0.10301116700286275
2886,2996,no,0.9999915356466436,det spørger man sikkert ofte i dit parti,negative,8,Det spørger man sikkert ofte i dit parti...,0,0.42331208072412746
2887,2997,da,0.9999953056598714,jeg ved ikke hvad du læser men vi har ikke blogs på,negative,12,"Jeg ved ikke, hvad du læser, men vi har ikke blogs på",0,0.881379784300046
2888,2998,da,0.9999956766640898,og her gik man og troede at elskede når afgjorde tabellen med en sidste øjebliks scoring sldk,neutral,17,Og her gik man og troede at elskede når afgjorde tabellen med en sidste øjebliks scoring... #sldk,3,0.35035805058591357
2889,2999,da,0.999995343800046,enig det er underligt at de ikke bare skriver det når de jo ikke ligefrem har forsøgt at skjule det men de agerer vel ikke medie de laver bare podcasts som vis af andre danskere,neutral,35,"Enig.. det er underligt, at de ikke bare skriver det, når de jo ikke ligefrem har forsøgt at skjule det. Men de agerer vel ikke medie. De laver bare podcasts som 100-vis af andre danskere",2,0.30766101943668106
2890,3000,no,0.5539455987311566,mindst mister livet i kollapset kulmine i kina,negative,9,Mindst 19 mister livet i kollapset kulmine i Kina,0,0.4037985978116487
2891,3001,da,0.9999950270968452,uanset hvor uenig jeg normalt er med så er det er ikke skyggen af et svar,negative,16,Uanset hvor uenig jeg normalt er med så er det er ikke skyggen af et svar,-1,0.11873832892019824
2892,3002,da,0.9999957148960876,kan berolige dig med at det altid er talisker sæson her,positive,10,"Kan berolige dig med, at det altid er Talisker-sæson her",0,0.4606489363448705
2893,3003,da,0.999995193917292,når nu de røde er så splittede så er det jo fantastisk med et samlet blåt danmark her repræsenteret ved og dkpol,positive,22,"Når nu de røde er så splittede, så er det jo fantastisk med et samlet blåt Danmark, her repræsenteret ved og #dkpol",4,1.0
2894,3004,da,0.6242460970111866,det eneste parti i folketinget der helt konsekvent ønsker at afregulere og afbureaukratisere er la i sidste instant er grunden til at reguleringstrykket vokser og vokser derfor noget så simpelt som manglende politisk vilje nu ved du det dkpol,negative,40,"Det eneste parti i Folketinget, der helt konsekvent ønsker at afregulere og afbureaukratisere, er LA.

I sidste instant er grunden til, at reguleringstrykket vokser og vokser, derfor noget så simpelt som manglende, politisk vilje.

Nu ved du det.

#dkpol

[LINK]",1,0.48985606274607185
